case_folder,mode,method_exactness,N,runtime_median,runtime_ex_norel_median,norel_heur_elapsed_median,runtime_IQR,runtime_CI95_lo,runtime_CI95_hi,nodes_median,nodes_IQR,nodes_CI95_lo,nodes_CI95_hi,mem_gb_median,mem_gb_IQR,mem_gb_CI95_lo,mem_gb_CI95_hi,obj_ppm_median,obj_ppm_IQR,obj_ppm_CI95_lo,obj_ppm_CI95_hi,root_constrs_median,final_constrs_median,final_to_root_constr_ratio_median,success_rate,feasible_rate,mip_gap_median,warm_applied_vars_median,branch_hints_median,speedup_vs_raw,speedup_vs_raw_ex_norel,reference_mode,speedup_vs_reference,wilcoxon_p_runtime,HL_delta_runtime,RBC_runtime,wilcoxon_p_nodes,HL_delta_nodes,RBC_nodes
matpower/case118,WARM_BRANCH_HINTS,exact,6,225.25097699999998,40.727991,181.0,17.443911000000014,221.13874199999998,246.256052,1.0,0.0,1.0,1.0,,,,,30028.463144468595,18741.568006763548,10418.102640928633,46899.0646308061,1601820.0,1601820.0,1.0,1.0,1.0,0.02982821,49068.0,1944.0,1.0780990330621298,1.4306173240904514,RAW,1.0780990330621298,0.3125,-17.908839500000013,-0.5238095238095238,1.0,0.0,0.0
matpower/case118,WARM_COMMIT_HINTS,exact,6,224.31188200000003,38.18872,186.0,9.200063499999999,219.4710745,235.4191325,1.0,0.0,1.0,1.0,,,,,968.3777879045167,2196.3841847778986,187.40977003194988,12708.306288338297,1601820.0,1601820.0,1.0,1.0,1.0,0.001015975,49068.0,0.0,1.0826125586160433,1.5257429288020123,RAW,1.0826125586160433,0.21875,-15.372200500000005,-0.6190476190476191,1.0,0.0,0.0
matpower/case118,WARM_GRU,exact,6,238.240767,54.74076699999999,183.5,15.078529249999974,223.2618285,244.733958,1.0,0.0,1.0,1.0,,,,,9.695760227683804,15617.458201165267,-1.6735702672902284,22133.943842337154,1601820.0,1601820.0,1.0,1.0,1.0,5.1445e-05,49068.0,0.0,1.0193169857449291,1.0644017739101097,RAW,1.0193169857449291,0.4375,-10.881227500000008,-0.42857142857142855,1.0,0.0,0.0
matpower/case118,WARM_LAZY,exact,6,91.4235995,0.0,960.5,9.181983000000002,73.74204950000001,101.92991950000001,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.008079205102703834,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6562382341990376,,RAW,2.6562382341990376,0.03125,-154.84256999999997,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_BANDIT,exact,6,90.41411550000001,1.9843415000000029,88.0,32.17501,60.113388,104.42015900000001,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.685895439634091,29.362974820614248,RAW,2.685895439634091,0.03125,-153.092796,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_BRANCH_HINTS,exact,6,91.503386,3.507932000000004,87.0,9.286885499999997,74.075579,101.71391449999999,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,1944.0,2.6539221237124493,16.609834369651384,RAW,2.6539221237124493,0.03125,-154.7627835,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_COMMIT_GNN_T060,heuristic,6,90.7959395,3.189166,87.0,9.20907475,74.3455875,102.2941065,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6746004484044135,18.270033450751697,RAW,2.6746004484044135,0.03125,-155.47023,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_COMMIT_GRU,exact,6,90.9058455,2.4317339999999987,87.5,8.465158500000001,73.92719650000001,101.4035665,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6713668319602175,23.960749613238956,RAW,2.6713668319602175,0.03125,-155.360324,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_COMMIT_HINTS,exact,6,91.1432555,2.5633954999999986,87.5,9.516917499999991,73.721316,101.450699,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6644084542273125,22.730074036565963,RAW,2.6644084542273125,0.03125,-155.12291399999998,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_GNN_T060,heuristic,6,91.94204,2.7805960000000027,88.0,8.216912000000008,74.135255,101.1575825,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6412603037739864,20.954561360226343,RAW,2.6412603037739864,0.03125,-154.32412949999997,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_GRU,exact,6,91.341454,2.527549999999998,87.0,9.12052675000001,73.8473405,102.1952915,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.658627051196273,23.052430021166757,RAW,2.658627051196273,0.03125,-154.9247155,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_ML_STACK,heuristic,6,90.1822835,2.182283499999997,86.0,31.57517950000002,59.724976999999996,102.392589,0.0,0.0,0.0,0.0,,,,,9.33508303879981,189.45320364593437,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,1944.0,2.6928000830673136,26.699633434427778,RAW,2.6928000830673136,0.03125,-153.88352500000002,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LAZY_TOPK128,exact,6,90.5308985,3.665270999999997,86.5,27.524464500000008,71.4908765,117.080138,0.0,0.0,0.0,0.0,,,,,2.556023240213564,11.44660131798615,-0.3231682041081717,4215.668381592134,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.6824306896722114,15.896824409436583,RAW,2.6824306896722114,0.03125,-152.4890325,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_LAZY_T010,heuristic,6,94.6654515,6.857445500000004,87.0,10.363051499999997,69.4436305,106.5864075,0.0,0.0,0.0,0.0,,,,,6.779059798586246,190.73121526604115,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,2.565274412703773,8.496774710057842,RAW,2.565274412703773,0.03125,-151.600718,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_LAZY_T020,heuristic,6,72.46898999999999,5.9112959999999966,64.0,31.931684999999995,48.0685515,92.312017,0.0,0.0,0.0,0.0,,,,,6.779059798586246,6316.723512589615,-0.3231682041081717,30142.707372723486,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.3509899958589187,9.856750448632589,RAW,3.3509899958589187,0.03125,-170.3738705,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_LAZY_T030,heuristic,6,79.40459100000001,6.7735185000000016,73.0,32.619552,48.716023500000006,94.21663000000001,0.0,0.0,0.0,0.0,,,,,6.779059798586246,190.73121526604115,-0.3231682041081717,4333.78377879923,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.0582974792981426,8.602053644645686,RAW,3.0582974792981426,0.03125,-164.8438395,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_LAZY_T050,heuristic,6,62.589853500000004,5.4247525,58.5,22.486220250000002,45.9247525,75.9282805,0.0,0.0,0.0,0.0,,,,,9.33508303879981,6315.445501111284,-0.3231682041081717,30074.915044166093,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.8799077952786707,10.740797759897799,RAW,3.8799077952786707,0.03125,-180.491886,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_LAZY_T080,heuristic,6,78.6185105,0.0,949.5,11.432030999999995,69.7450075,87.46678800000001,0.0,0.0,0.0,0.0,,,,,6.779059798586246,190.73121526604115,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.0888763849068344,,RAW,3.0888763849068344,0.03125,-162.702956,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_T010,heuristic,6,29.1463945,8.004131500000002,21.0,4.284196500000004,27.898163500000003,37.4835705,0.0,0.0,0.0,0.0,,,,,48983.43434914605,5646.765629460126,37260.118503540056,50838.67581720476,45828.0,45828.0,1.0,0.6666666666666666,0.6666666666666666,0.04708365,49068.0,0.0,8.331831935507495,7.279511774637883,RAW,8.331831935507495,0.03125,-211.33193949999998,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_T020,heuristic,6,28.677723999999998,7.1679645,21.0,6.508845000000001,25.4796835,38.7469045,0.0,0.0,0.0,0.0,,,,,47488.92059140108,5766.384732711769,37260.118503540056,50698.667108518115,45900.0,45900.0,1.0,1.0,1.0,0.04540937,49068.0,0.0,8.467996292174373,8.128691136793435,RAW,8.467996292174373,0.03125,-211.3610175,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_T030,heuristic,6,29.957178,8.061067,21.0,7.431382499999998,28.064949,39.950035,0.0,0.0,0.0,0.0,,,,,45876.27318841846,14505.502125902349,26482.67703862112,49720.91330786849,46008.0,46008.0,1.0,1.0,1.0,0.04514316,49068.0,0.0,8.106332996385708,7.228096417012784,RAW,8.106332996385708,0.03125,-208.8289265,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_T050,heuristic,6,105.7107105,6.836037499999996,99.5,60.12110399999999,56.268197,159.94624599999997,0.0,0.0,0.0,0.0,,,,,51052.04217407262,1059.4806381191374,50147.65101620725,52054.6186985721,76860.0,76860.0,1.0,1.0,1.0,0.04896226,49068.0,0.0,2.2972398856405376,8.52338353907509,RAW,2.2972398856405376,0.03125,-138.823907,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_LPSCREEN_T080,heuristic,6,195.620496,14.969735,181.0,4.947978750000004,168.318965,200.132634,1.0,0.0,0.5,1.0,,,,,10408.40688070095,22792.508882804785,0.0,37593.10634425656,397728.0,397728.0,1.0,1.0,1.0,0.010255355,49068.0,0.0,1.241397836451657,3.8922645925261863,RAW,1.241397836451657,0.03125,-52.2558155,-1.0,1.0,0.0,-1.0
matpower/case118,WARM_PRUNE_LAZY_T010,heuristic,6,79.72524200000001,3.380079000000002,77.0,28.50344425,55.989446,92.5898915,0.0,0.0,0.0,0.0,,,,,131.6735167097516,6368.5576465280665,2.556023240213564,29501.909564726324,45828.0,45828.0,1.0,1.0,1.0,0.00025497000000000003,49068.0,0.0,3.0459971573369446,17.238108783847938,RAW,3.0459971573369446,0.03125,-166.8419955,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_LAZY_T020,heuristic,6,82.26185050000001,3.494996499999999,80.0,37.58359825,41.998690999999994,91.14688799999999,0.0,0.0,0.0,0.0,,,,,131.6735167097516,6372.391681246612,0.0,30095.33347989319,45828.0,45828.0,1.0,1.0,1.0,0.00025497000000000003,49068.0,0.0,2.952071452610952,16.671309828207267,RAW,2.952071452610952,0.03125,-166.314572,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_LAZY_T030,heuristic,6,70.0760375,4.2236270000000005,64.5,36.12884,46.00402,89.9461315,0.0,0.0,0.0,0.0,,,,,131.6735167097516,6372.391681246612,0.0,29087.506654040753,45828.0,45828.0,1.0,1.0,1.0,0.00025497000000000003,49068.0,0.0,3.465419409594899,13.79529241100125,RAW,3.465419409594899,0.03125,-178.4502385,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_LAZY_T050,heuristic,6,62.471751499999996,3.3846934999999974,58.0,14.986905499999992,43.344294000000005,70.48010199999999,0.0,0.0,0.0,0.0,,,,,6.779059798586246,190.73121526604115,-0.3231682041081717,4333.783778704714,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.8872427084103767,17.214607319687893,RAW,3.8872427084103767,0.03125,-183.794418,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_LAZY_T080,heuristic,6,69.62582,4.934580500000003,64.0,17.96819950000001,57.6291305,83.9037775,0.0,0.0,0.0,0.0,,,,,6.779059798586246,6316.723512589615,-0.3231682041081717,28561.708699191066,45828.0,45828.0,1.0,1.0,1.0,6.701e-05,49068.0,0.0,3.4878276550279765,11.80772499303638,RAW,3.4878276550279765,0.03125,-173.79735449999998,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_T010,heuristic,6,26.0448855,4.0562404999999995,21.0,3.5614070000000027,25.0562405,34.799763999999996,0.0,0.0,0.0,0.0,,,,,46590.41115152788,15932.127886922368,26586.082886503624,50334.608298001156,45828.0,45828.0,1.0,0.6666666666666666,0.6666666666666666,0.04469097,49068.0,0.0,9.324013365311204,14.364574659712607,RAW,9.324013365311204,0.03125,-213.773373,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_T020,heuristic,6,28.511186,5.5994305,23.5,5.669587249999999,25.6279275,35.7033055,0.0,0.0,0.0,0.0,,,,,46749.91107562348,8987.083542428954,36594.129911234595,51818.48256846159,45936.0,45936.0,1.0,0.8333333333333334,0.8333333333333334,0.044800465,49068.0,0.0,8.517459094826853,10.405731350715039,RAW,8.517459094826853,0.03125,-214.03436699999997,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_T030,heuristic,6,29.735598000000003,3.7533294999999995,27.0,6.762592250000001,25.764415999999997,43.2877505,0.0,0.0,0.0,0.0,,,,,43925.57352926642,8476.684156679941,35210.72147610502,49803.926790257145,46188.0,46188.0,1.0,0.8333333333333334,0.8333333333333334,0.045393395,49068.0,0.0,8.166738751983397,15.523862080320951,RAW,8.166738751983397,0.03125,-215.23405400000001,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_T050,heuristic,6,114.6320595,5.132059499999997,109.5,49.974752249999995,48.4093615,145.3852585,0.0,0.0,0.0,0.0,,,,,51168.71782834543,933.9701875461324,49739.84551798003,51777.401221363514,84060.0,84060.0,1.0,1.0,1.0,0.048731135,49068.0,0.0,2.1184550077807858,11.353369831351337,RAW,2.1184550077807858,0.03125,-132.4756805,-1.0,0.03125,-1.0,-1.0
matpower/case118,WARM_PRUNE_T080,heuristic,6,194.5450525,13.045052499999997,182.0,3.505224750000025,192.0331325,198.3931135,1.0,0.0,1.0,1.0,,,,,85.89303474337827,15655.556838423114,0.0,22133.943842337154,342324.0,342324.0,1.0,1.0,1.0,0.00016956,49068.0,0.0,1.2482602737995612,4.466533921576782,RAW,1.2482602737995612,0.03125,-46.62774,-1.0,1.0,0.0,0.0
matpower/case118,WARM_SR_LAZY,exact,6,253.601221,65.601221,188.0,38.844032250000026,230.1213085,288.03380100000004,1.0,0.0,1.0,1.0,,,,,7.925136378699031,15616.572889240775,-1.6735702672902284,22093.46873877613,1125180.0,1125180.0,1.0,1.0,1.0,4.884e-05,49068.0,0.0,0.9575776470729216,0.8881872716972752,RAW,0.9575776470729216,0.3125,5.981057500000006,0.5238095238095238,1.0,0.0,0.0
matpower/case1354pegase,ACTIVESET_LAZY,exact,6,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,LAZY_ALL,,,,,,,
matpower/case1354pegase,LAZY_ALL,exact,6,1805.377414,1225.8914515000001,579.5,0.30290274999993017,1805.1391165,1805.8210865,1.0,6.0,1.0,10.5,,,,,,,,,366264.0,366264.0,1.0,1.0,1.0,0.680300945,0.0,0.0,,,LAZY_ALL,1.0,,,,,,
matpower/case1354pegase,LAZY_BANDIT,exact,6,902.5989480000001,360.098948,543.0,186.0372155,701.4430875,1372.7619610000002,135.0,1320.25,1.0,5140.5,,,,,,,,,366264.0,366264.0,1.0,0.0,0.0,0.043418395,0.0,0.0,,,LAZY_ALL,2.000198890105509,,,,,,
matpower/case1354pegase,LAZY_COMMIT_HINTS,exact,6,1805.291162,1229.6979230000002,575.5,11.060817000000043,1805.1620555,1873.1357535,1.0,0.0,1.0,46.0,,,,,,,,,366264.0,366264.0,1.0,1.0,1.0,0.76207512,0.0,0.0,,,LAZY_ALL,1.000047777334657,,,,,,
matpower/case1354pegase,LAZY_GNN_T080,heuristic,6,1807.927979,1258.7940495,549.0,0.22732974999985345,1807.6456725,1808.2631635,145.0,126.75,51.5,335.0,,,,,,,,,366264.0,366264.0,1.0,0.0,0.0,0.19695526,0.0,0.0,,,LAZY_ALL,0.9985892330725415,,,,,,
matpower/case1354pegase,STREDUCE_LAZY_GRU,heuristic,6,1846.4710755,1296.8625445,549.5,0.2666527500000484,1846.271078,1847.5087565,1.0,0.0,1.0,1.0,,,,,,,,,2165851.0,2165851.0,1.0,1.0,1.0,0.215908805,432720.0,0.0,,,LAZY_ALL,0.9777447575295094,,,,,,
matpower/case1354pegase,WARM_LAZY_GRU,exact,6,1835.6368590000002,1269.1368590000002,581.0,6.333228749999989,1832.894908,2097.9209435000002,20.0,71.0,1.0,116.5,,,,,,,,,366264.0,366264.0,1.0,1.0,1.0,0.41328286000000003,432720.0,0.0,,,LAZY_ALL,0.9835155603617131,,,,,,
matpower/case1354pegase,WARM_LPSCREEN_T020,heuristic,6,,,,,,,,,,,,,,,,,,,52584480.0,52584480.0,1.0,0.0,0.0,,,,,,LAZY_ALL,,,,,,,
matpower/case1354pegase,WARM_PRUNE_LAZY_T030,heuristic,6,1840.723179,1290.349908,551.0,0.8585767500001111,1840.226893,1841.783044,1.0,22.5,1.0,92.0,,,,,,,,,366264.0,366264.0,1.0,0.3333333333333333,0.3333333333333333,0.521842015,432720.0,0.0,,,LAZY_ALL,0.9807978921527993,,,,,,
matpower/case1354pegase,WARM_SR_LAZY,exact,6,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,LAZY_ALL,,,,,,,
matpower/case14,ACTIVESET,exact,6,0.35717849999999995,0.35717849999999995,0.0,0.18324225,0.2337295,0.535967,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,0.0,0.0,9.684671669767358,9.684671669767358,RAW,9.684671669767358,0.03125,-3.100635,-1.0,1.0,0.0,0.0
matpower/case14,ACTIVESET_B500,exact,6,0.33302200000000004,0.33302200000000004,0.0,0.22840275,0.23370000000000002,0.5694705,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,0.0,0.0,10.387171117824046,10.387171117824046,RAW,10.387171117824046,0.03125,-3.1122455,-1.0,1.0,0.0,0.0
matpower/case14,ACTIVESET_B5000,exact,6,0.3497395,0.3497395,0.0,0.21294824999999995,0.23223950000000002,0.530354,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,0.0,0.0,9.8906657669494,9.8906657669494,RAW,9.8906657669494,0.03125,-3.124199,-1.0,1.0,0.0,0.0
matpower/case14,ACTIVESET_LAZY,exact,6,0.3367825,0.3367825,0.0,0.11364250000000004,0.299794,0.44509600000000005,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,10.271188378255996,10.271188378255996,RAW,10.271188378255996,0.03125,-3.119454,-1.0,1.0,0.0,0.0
matpower/case14,ACTIVESET_LAZY_TOPK128,exact,6,0.339389,0.339389,0.0,0.11112925000000001,0.3045995,0.472434,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,10.192305879094489,10.192305879094489,RAW,10.192305879094489,0.03125,-3.139525,-1.0,1.0,0.0,0.0
matpower/case14,ACTIVESET_NOCLEAN,exact,6,0.3534595,0.3534595,0.0,0.16753599999999996,0.2585045,0.520359,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,0.0,0.0,9.7865710215739,9.7865710215739,RAW,9.7865710215739,0.03125,-3.1045930000000004,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_ALL,exact,6,0.2950505,0.2950505,0.0,0.11312575000000002,0.287559,0.4380175,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,11.723947256486602,11.723947256486602,RAW,11.723947256486602,0.03125,-3.1550640000000003,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_BANDIT,exact,6,0.3186065,0.3186065,0.0,0.11306824999999998,0.2831395,0.434942,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,10.857143529714552,10.857143529714552,RAW,10.857143529714552,0.03125,-3.160985,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_COMMIT_GNN_T060,heuristic,6,0.532166,0.532166,0.0,0.27874399999999994,0.311643,0.671826,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,6.5001456312503985,6.5001456312503985,RAW,6.5001456312503985,0.03125,-2.978707,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_COMMIT_HINTS,exact,6,0.5409455000000001,0.5409455000000001,0.0,0.2475425,0.3191105,0.64749,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,6.394648813974789,6.394648813974789,RAW,6.394648813974789,0.03125,-2.977701,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_GNN_T060,heuristic,6,0.324623,0.324623,0.0,0.11536524999999997,0.28679699999999997,0.4348495,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,10.655919327958893,10.655919327958893,RAW,10.655919327958893,0.03125,-3.132174,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_GNN_T080,heuristic,6,0.29969049999999997,0.29969049999999997,0.0,0.107842,0.2833925,0.4272315,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,11.542429606544085,11.542429606544085,RAW,11.542429606544085,0.03125,-3.1545005,-1.0,1.0,0.0,0.0
matpower/case14,LAZY_TOPK128,exact,6,0.318988,0.318988,0.0,0.11302599999999996,0.285258,0.43232349999999997,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,0.0,0.0,10.844158714434398,10.844158714434398,RAW,10.844158714434398,0.03125,-3.1341254999999997,-1.0,1.0,0.0,0.0
matpower/case14,RAW,exact,6,3.4591564999999997,3.4591564999999997,0.0,0.11865475000000014,2.5404755,3.609787,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29376.0,29376.0,1.0,1.0,1.0,0.010411975,0.0,0.0,1.0,1.0,RAW,1.0,,,,,,
matpower/case14,RAW_COMMIT_HINTS,exact,6,2.523484,2.523484,0.0,1.6245012500000002,1.7771295,4.2487455,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-9496.690831135209,9656.440466513004,29376.0,29376.0,1.0,1.0,1.0,0.018592030000000002,0.0,0.0,1.3707859847734323,1.3707859847734323,RAW,1.3707859847734323,0.5625,-0.13865700000000003,-0.3333333333333333,1.0,0.0,0.0
matpower/case14,RAW_GNN,heuristic,6,0.320548,0.320548,0.0,0.19544899999999998,0.22653600000000002,0.5201075,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,0.0,0.0,10.791383817712168,10.791383817712168,RAW,10.791383817712168,0.03125,-3.138063,-1.0,1.0,0.0,0.0
matpower/case14,SHRINK_LAZY,heuristic,6,0.3471435,,,0.010712000000000055,0.33432700000000004,0.38208949999999997,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-5527.189855162936,6340.148050577259,1056.0,1056.0,1.0,1.0,1.0,0.022010765,0.0,0.0,9.96462990089113,,RAW,9.96462990089113,0.03125,-3.0915195000000004,-1.0,1.0,0.0,0.0
matpower/case14,STREDUCE,heuristic,6,0.7924685,0.7924685,0.0,1.2592842499999999,0.3060035,10.0425115,0.0,0.0,0.0,0.5,,,,,0.0,602.2639881071467,-3751.5605241387807,2014.9684490765821,29550.0,29550.0,1.0,0.8333333333333334,0.8333333333333334,0.00090076,5076.0,0.0,4.365039746059306,4.365039746059306,RAW,4.365039746059306,0.5625,-2.6666879999999997,-0.3333333333333333,1.0,0.0,1.0
matpower/case14,STREDUCE_AGGRESSIVE,heuristic,6,0.7992600000000001,0.7992600000000001,0.0,0.9325032500000001,0.2881855,9.822201,0.0,0.0,0.0,0.5,,,,,0.0,2014.9684490765821,-4133.9126717184845,2947.9489801584073,29552.0,29552.0,1.0,0.8333333333333334,0.8333333333333334,0.00090076,5076.0,0.0,4.327948977804469,4.327948977804469,RAW,4.327948977804469,0.4375,-2.6874719999999996,-0.42857142857142855,1.0,0.0,1.0
matpower/case14,STREDUCE_CONSERVATIVE,heuristic,6,1.8379975,1.8379975,0.0,13.528391000000001,0.3613355,18.369449,0.0,0.75,0.0,1.0,,,,,0.0,324.6984345300633,-7302.283779037419,812.214912365306,29543.5,29543.5,1.0,1.0,1.0,0.00071477,5076.0,0.0,1.8820245947015706,1.8820245947015706,RAW,1.8820245947015706,0.84375,-0.71751,0.14285714285714285,0.5,0.0,1.0
matpower/case14,STREDUCE_GRU,heuristic,6,0.811912,0.811912,0.0,1.2760990000000003,0.2952415,10.0332245,0.0,0.0,0.0,0.5,,,,,0.0,602.2639881071467,-3751.5605241387807,2014.9684490765821,29550.0,29550.0,1.0,0.8333333333333334,0.8333333333333334,0.00090076,5076.0,0.0,4.260506680526953,4.260506680526953,RAW,4.260506680526953,0.5625,-2.664545,-0.3333333333333333,1.0,0.0,1.0
matpower/case14,STREDUCE_LAZY,heuristic,6,0.42821750000000003,0.42821750000000003,0.0,1.936491,0.312963,10.6003895,0.0,0.0,0.0,0.5,,,,,2014.9684490765821,3697.4166838020064,-3751.5605241387807,8724.105787958459,29550.0,29550.0,1.0,0.8333333333333334,0.8333333333333334,0.00120081,5076.0,0.0,8.078036278293157,8.078036278293157,RAW,8.078036278293157,0.4375,-2.1354474999999997,-0.42857142857142855,1.0,0.0,1.0
matpower/case14,STREDUCE_LAZY_AGGRESSIVE,heuristic,6,0.388336,0.388336,0.0,1.8354822499999999,0.291683,10.540055500000001,0.0,0.0,0.0,0.5,,,,,0.0,2014.9684490765821,-349.1913596329858,3697.4166838020064,29552.0,29552.0,1.0,0.8333333333333334,0.8333333333333334,0.00090082,5076.0,0.0,8.90763797330147,8.90763797330147,RAW,8.90763797330147,0.4375,-2.199051,-0.42857142857142855,1.0,0.0,1.0
