timestamp_utc,run_id,result_key,stage,case_folder,instance_name,mode_id,mode_family,time_limit_sec,mip_gap_target,status,status_code,runtime_sec,wall_sec,mip_gap,obj_val,obj_bound,nodes,has_incumbent,feasible_ok,violations,max_constraint_residual,objective_inconsistency,pass,exact_method,screen_setup_sec,num_vars_root,num_constrs_root,num_vars_final,num_constrs_final,warm_start_applied_vars,branch_hints_applied,constr_total_cont,constr_kept_cont,constr_ratio_cont_explicit,constr_realized_cont,constr_ratio_cont_realized,screen_monitored_lines,explicit_added_cont,lazy_added_cont,active_set_iters,active_set_added,active_set_dropped,shrink_window_count,shrink_window_size,shrink_overlap,fixed_commit_vars,fixed_commit_on,fixed_commit_off,st_kept_line_pairs,st_kept_gen_pairs,candidate_solution_json,train_solution_json,error_message,source_csv
2026-04-08 13:31:21,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-06-05::600,TRAIN,matpower/case14,matpower/case14/2017-06-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.026,0.167883,0.0,304385.872458,304385.872458,1.0,1,OK,OK,2.84217094e-14,1.74622983e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-06-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-06-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:21,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-06-25::600,TRAIN,matpower/case14,matpower/case14/2017-06-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.03,0.175162,0.01435871,369146.684812,363846.213159,1.0,1,OK,OK,4.57589522e-12,5.82076609e-11,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-06-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-06-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:22,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-07-05::600,TRAIN,matpower/case14,matpower/case14/2017-07-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.066,0.200433,0.01352454,403747.021722,398286.530541,1.0,1,OK,OK,2.60236277e-13,5.23868948e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-07-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-07-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:22,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-07-25::600,TRAIN,matpower/case14,matpower/case14/2017-07-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.04,0.319614,0.03326596,435123.866267,420649.051216,1.0,1,OK,OK,4.56523708e-13,1.39698386e-09,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-07-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-07-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:22,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-08-05::600,TRAIN,matpower/case14,matpower/case14/2017-08-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.037,0.196766,0.01572678,354914.199332,349332.542709,1.0,1,OK,OK,5.17275112e-12,5.82076609e-11,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-08-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-08-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:22,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-08-25::600,TRAIN,matpower/case14,matpower/case14/2017-08-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.038,0.179003,0.01491101,360154.943377,354784.668561,1.0,1,OK,OK,4.86011231e-12,5.82076609e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-08-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-08-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:23,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-09-05::600,TRAIN,matpower/case14,matpower/case14/2017-09-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.048,0.186067,0.00995852,399090.67841,395116.325558,1.0,1,OK,OK,5.68434189e-14,6.98491931e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-09-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-09-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:23,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-09-25::600,TRAIN,matpower/case14,matpower/case14/2017-09-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.047,0.192119,0.04037688,430716.054588,413325.083687,1.0,1,OK,OK,4.8316906e-13,8.73114914e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-09-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-09-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:23,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-10-05::600,TRAIN,matpower/case14,matpower/case14/2017-10-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.035,0.172971,6.623e-05,343220.066703,343197.334633,1.0,1,OK,OK,2.71516143e-12,4.07453626e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-10-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-10-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:23,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-10-25::600,TRAIN,matpower/case14,matpower/case14/2017-10-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.036,0.182887,0.00657417,355732.646627,353393.999697,1.0,1,OK,OK,5.34328137e-12,1.16415322e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-10-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-10-25.json,,results\exp_20260408_144931\results.csv
